transactionid,vehicleid,soldprice,odometerkm,conditiongrade,modelyear,msrp,weight,VIC,SUV,FWD,Audi_Benz,BMW,Ford,Holden,Hyundai,soldyear,yr_diff,turbo,large,medium,luxury,engine_vol,cyliner,diesel,NAmerica,Europe,Asian
5589535,27565,41500,5846,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5589581,27565,40250,11673,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5592694,27565,41750,16965,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5592747,27565,41500,8500,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5593469,27565,42000,14009,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5593491,27565,42250,9139,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5594282,27565,39750,14482,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5595020,27565,42250,3131,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5595082,27565,39750,8665,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5596459,27565,38750,21440,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5597466,27565,40750,10963,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5597509,27565,42250,14304,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5598174,27565,40000,16573,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5598206,27565,41750,12989,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5598726,27565,41500,6714,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5599033,27565,39000,15943,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5601005,27565,40750,7375,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5601008,27565,40000,19379,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5603523,27565,41250,7633,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5603816,27565,39500,20756,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5607099,27565,38500,17776,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5608232,27565,39750,16127,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5608293,27565,40500,22614,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5608388,27565,37250,16850,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5608747,27565,39750,10697,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5611318,27565,37750,12078,3,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5614287,27565,43250,8861,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5619352,27565,40500,12136,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5626953,27565,40000,14818,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5627366,27565,40500,17322,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5628787,27565,39000,11139,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5628854,27565,40000,10100,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5630561,27565,40000,22356,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5632367,27565,38750,22165,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5634504,27565,40500,15781,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5644040,27565,39750,20854,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5644240,27565,41000,13100,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5644804,27565,38750,27092,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5652062,27565,42000,12514,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5656596,27565,42750,8359,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5658150,27565,42250,6237,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5661150,27565,43000,15362,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5662701,27565,43250,15119,2,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5674879,27565,39000,20714,1,2018,56190,2312,1,1,0,0,0,1,0,0,2019,1.5,1,1,0,0,2,4,1,0,0,1
5540467,27760,73500,8623,1,2018,89900,1890,1,1,1,1,0,0,0,0,2019,1.5,1,0,1,1,3,6,1,0,1,0
5432224,28094,22000,1978,2,2018,24500,1290,0,1,0,0,0,0,0,1,2019,1,0,0,0,0,2,4,0,0,0,1
5490247,28094,19000,27317,2,2018,24500,1290,1,1,0,0,0,0,0,1,2019,1,0,0,0,0,2,4,0,0,0,1
5510808,28094,24250,9084,1,2018,24500,1290,0,1,0,0,0,0,0,1,2019,1,0,0,0,0,2,4,0,0,0,1
5535663,28094,21990,1986,1,2018,24500,1290,1,1,0,0,0,0,0,1,2019,1.5,0,0,0,0,2,4,0,0,0,1
5561233,28094,22000,1739,1,2018,24500,1290,0,1,0,0,0,0,0,1,2019,1.5,0,0,0,0,2,4,0,0,0,1
5589670,28094,19250,36335,1,2018,24500,1290,1,1,0,0,0,0,0,1,2019,1.5,0,0,0,0,2,4,0,0,0,1
5640345,28094,19990,27450,2,2018,24500,1290,1,1,0,0,0,0,0,1,2019,1.5,0,0,0,0,2,4,0,0,0,1
5732162,28094,18900,13736,1,2018,24500,1290,0,1,0,0,0,0,0,1,2020,2,0,0,0,0,2,4,0,0,0,1
6025789,28094,18700,48881,1,2018,24500,1290,0,1,0,0,0,0,0,1,2020,2.5,0,0,0,0,2,4,0,0,0,1
6058626,28094,17200,19925,2,2018,24500,1290,1,1,0,0,0,0,0,1,2020,2,0,0,0,0,2,4,0,0,0,1
6061285,28094,15650,39087,4,2018,24500,1290,1,1,0,0,0,0,0,1,2020,2,0,0,0,0,2,4,0,0,0,1
6122135,28094,21900,29316,1,2018,24500,1290,0,1,0,0,0,0,0,1,2020,2.5,0,0,0,0,2,4,0,0,0,1
6125117,28094,20250,44192,3,2018,24500,1290,1,1,0,0,0,0,0,1,2020,2.5,0,0,0,0,2,4,0,0,0,1
6128425,28094,21600,37494,3,2018,24500,1290,1,1,0,0,0,0,0,1,2020,2.5,0,0,0,0,2,4,0,0,0,1
6128478,28094,22500,29503,1,2018,24500,1290,1,1,0,0,0,0,0,1,2020,2.5,0,0,0,0,2,4,0,0,0,1
6188876,28094,22600,28311,1,2018,24500,1290,1,1,0,0,0,0,0,1,2021,3,0,0,0,0,2,4,0,0,0,1
6213880,28094,21200,40099,1,2018,24500,1290,1,1,0,0,0,0,0,1,2021,3,0,0,0,0,2,4,0,0,0,1
5740741,28095,22750,8332,1,2018,30500,1507,0,1,1,0,0,0,0,1,2020,2,1,0,0,0,1.6,4,0,0,0,1
6148028,28101,42500,7272,1,2019,50900,1480,1,1,0,0,1,0,0,0,2020,1.5,1,0,0,1,2,4,0,0,1,0
6063623,28131,58500,9357,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6067715,28131,63500,5545,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6073484,28131,58000,7950,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6084698,28131,56500,10826,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6097080,28131,65000,4096,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6111405,28131,60000,2208,2,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6121613,28131,62500,8410,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6128620,28131,65000,1551,3,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6134845,28131,59500,1932,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
6141841,28131,65000,7209,1,2019,79900,1795,1,1,1,0,1,0,0,0,2020,1.5,1,0,1,1,2,4,1,1,0,0
5259554,28284,28500,8203,1,2018,37200,1531,1,1,0,0,0,0,0,0,2019,1,0,0,1,0,2.5,4,0,0,0,1
5259638,28284,27000,8421,2,2018,37200,1531,1,1,0,0,0,0,0,0,2018,.5,0,0,1,0,2.5,4,0,0,0,1
5281789,28284,30000,6013,1,2018,37200,1531,1,1,0,0,0,0,0,0,2018,.5,0,0,1,0,2.5,4,0,0,0,1
5281791,28284,28000,6962,1,2018,37200,1531,1,1,0,0,0,0,0,0,2018,.5,0,0,1,0,2.5,4,0,0,0,1
5281792,28284,28000,6989,2,2018,37200,1531,1,1,0,0,0,0,0,0,2019,1,0,0,1,0,2.5,4,0,0,0,1
5281816,28284,29250,4055,1,2018,37200,1531,1,1,0,0,0,0,0,0,2018,.5,0,0,1,0,2.5,4,0,0,0,1
5281817,28284,27500,7947,1,2018,37200,1531,1,1,0,0,0,0,0,0,2018,.5,0,0,1,0,2.5,4,0,0,0,1
